locality,openingRate,date,weekOfYear,isDateAfterMarch,country,isRateOverLastYear,cumulativePositiveRate,localityPosition,holidayName
Michigan,-100.0,2020-04-10,15,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-11,15,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-12,15,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-13,16,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-14,16,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-15,16,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-16,16,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-17,16,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-18,16,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-19,16,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-20,17,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-21,17,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-22,17,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-23,17,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-24,17,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-25,17,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-26,17,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-27,18,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-28,18,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-29,18,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-04-30,18,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-01,18,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-02,18,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-03,18,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-04,19,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-05,19,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-06,19,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-07,19,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-08,19,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-09,19,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-10,19,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-11,20,Yes,United States,No,-15918.589999999998,15,
Michigan,-99.7,2020-05-12,20,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-13,20,Yes,United States,No,-15918.589999999998,15,
Michigan,-99.94,2020-05-14,20,Yes,United States,No,-15918.589999999998,15,
Michigan,-99.99,2020-05-15,20,Yes,United States,No,-15918.589999999998,15,
Michigan,-99.91,2020-05-16,20,Yes,United States,No,-15918.589999999998,15,
Michigan,-99.94,2020-05-17,20,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-18,21,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-19,21,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-20,21,Yes,United States,No,-15918.589999999998,15,
Michigan,-100.0,2020-05-21,21,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.51,2020-05-22,21,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.44,2020-05-23,21,Yes,United States,No,-15918.589999999998,15,
Michigan,-97.81,2020-05-24,21,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.32,2020-05-25,22,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.82,2020-05-26,22,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.5,2020-05-27,22,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.68,2020-05-28,22,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.26,2020-05-29,22,Yes,United States,No,-15918.589999999998,15,
Michigan,-98.11,2020-05-30,22,Yes,United States,No,-15918.589999999998,15,
Michigan,-96.31,2020-05-31,22,Yes,United States,No,-15918.589999999998,15,
Michigan,-96.56,2020-06-01,23,Yes,United States,No,-15918.589999999998,15,Last Day of Stay at Home Order
Michigan,-95.62,2020-06-02,23,Yes,United States,No,-15918.589999999998,15,
Michigan,-96.66,2020-06-03,23,Yes,United States,No,-15918.589999999998,15,
Michigan,-95.42,2020-06-04,23,Yes,United States,No,-15918.589999999998,15,
Michigan,-94.02,2020-06-05,23,Yes,United States,No,-15918.589999999998,15,
Michigan,-92.43,2020-06-06,23,Yes,United States,No,-15918.589999999998,15,
Michigan,-92.07,2020-06-07,23,Yes,United States,No,-15918.589999999998,15,
Michigan,-59.26,2020-06-08,24,Yes,United States,No,-15918.589999999998,15,
Michigan,-67.37,2020-06-09,24,Yes,United States,No,-15918.589999999998,15,
Michigan,-68.73,2020-06-10,24,Yes,United States,No,-15918.589999999998,15,
Michigan,-60.93,2020-06-11,24,Yes,United States,No,-15918.589999999998,15,
Michigan,-58.2,2020-06-12,24,Yes,United States,No,-15918.589999999998,15,
Michigan,-56.3,2020-06-13,24,Yes,United States,No,-15918.589999999998,15,
Michigan,-76.45,2020-06-14,24,Yes,United States,No,-15918.589999999998,15,
Michigan,-57.02,2020-06-15,25,Yes,United States,No,-15918.589999999998,15,
Michigan,-57.05,2020-06-16,25,Yes,United States,No,-15918.589999999998,15,
Michigan,-53.17,2020-06-17,25,Yes,United States,No,-15918.589999999998,15,
Michigan,-51.79,2020-06-18,25,Yes,United States,No,-15918.589999999998,15,
Michigan,-47.21,2020-06-19,25,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.22,2020-06-20,25,Yes,United States,No,-15918.589999999998,15,
Michigan,-14.78,2020-06-21,25,Yes,United States,No,-15918.589999999998,15,
Michigan,-49.94,2020-06-22,26,Yes,United States,No,-15918.589999999998,15,
Michigan,-50.7,2020-06-23,26,Yes,United States,No,-15918.589999999998,15,
Michigan,-46.98,2020-06-24,26,Yes,United States,No,-15918.589999999998,15,
Michigan,-46.47,2020-06-25,26,Yes,United States,No,-15918.589999999998,15,
Michigan,-44.79,2020-06-26,26,Yes,United States,No,-15918.589999999998,15,
Michigan,-38.13,2020-06-27,26,Yes,United States,No,-15918.589999999998,15,
Michigan,-41.74,2020-06-28,26,Yes,United States,No,-15918.589999999998,15,
Michigan,-46.66,2020-06-29,27,Yes,United States,No,-15918.589999999998,15,
Michigan,-45.15,2020-06-30,27,Yes,United States,No,-15918.589999999998,15,
Michigan,-48.74,2020-07-01,27,Yes,United States,No,-15918.589999999998,15,
Michigan,-7.17,2020-07-02,27,Yes,United States,No,-15918.589999999998,15,
Michigan,-40.56,2020-07-03,27,Yes,United States,No,-15918.589999999998,15,
Michigan,-67.71,2020-07-04,27,Yes,United States,No,-15918.589999999998,15,
Michigan,-47.03,2020-07-05,27,Yes,United States,No,-15918.589999999998,15,
Michigan,-41.14,2020-07-06,28,Yes,United States,No,-15918.589999999998,15,
Michigan,-49.04,2020-07-07,28,Yes,United States,No,-15918.589999999998,15,
Michigan,-44.75,2020-07-08,28,Yes,United States,No,-15918.589999999998,15,
Michigan,-48.71,2020-07-09,28,Yes,United States,No,-15918.589999999998,15,
Michigan,-49.71,2020-07-10,28,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.91,2020-07-11,28,Yes,United States,No,-15918.589999999998,15,
Michigan,-40.45,2020-07-12,28,Yes,United States,No,-15918.589999999998,15,
Michigan,-45.86,2020-07-13,29,Yes,United States,No,-15918.589999999998,15,
Michigan,-45.93,2020-07-14,29,Yes,United States,No,-15918.589999999998,15,
Michigan,-46.98,2020-07-15,29,Yes,United States,No,-15918.589999999998,15,
Michigan,-49.23,2020-07-16,29,Yes,United States,No,-15918.589999999998,15,
Michigan,-41.43,2020-07-17,29,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.0,2020-07-18,29,Yes,United States,No,-15918.589999999998,15,
Michigan,-47.84,2020-07-19,29,Yes,United States,No,-15918.589999999998,15,
Michigan,-44.24,2020-07-20,30,Yes,United States,No,-15918.589999999998,15,
Michigan,-45.06,2020-07-21,30,Yes,United States,No,-15918.589999999998,15,
Michigan,-45.05,2020-07-22,30,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.36,2020-07-23,30,Yes,United States,No,-15918.589999999998,15,
Michigan,-37.48,2020-07-24,30,Yes,United States,No,-15918.589999999998,15,
Michigan,-38.5,2020-07-25,30,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.65,2020-07-26,30,Yes,United States,No,-15918.589999999998,15,
Michigan,-43.84,2020-07-27,31,Yes,United States,No,-15918.589999999998,15,
Michigan,-41.62,2020-07-28,31,Yes,United States,No,-15918.589999999998,15,
Michigan,-40.23,2020-07-29,31,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.92,2020-07-30,31,Yes,United States,No,-15918.589999999998,15,
Michigan,-36.68,2020-07-31,31,Yes,United States,No,-15918.589999999998,15,
Michigan,-36.06,2020-08-01,31,Yes,United States,No,-15918.589999999998,15,
Michigan,-43.63,2020-08-02,31,Yes,United States,No,-15918.589999999998,15,
Michigan,-44.49,2020-08-03,32,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.56,2020-08-04,32,Yes,United States,No,-15918.589999999998,15,
Michigan,-36.88,2020-08-05,32,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.29,2020-08-06,32,Yes,United States,No,-15918.589999999998,15,
Michigan,-33.0,2020-08-07,32,Yes,United States,No,-15918.589999999998,15,
Michigan,-34.47,2020-08-08,32,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.19,2020-08-09,32,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.93,2020-08-10,33,Yes,United States,No,-15918.589999999998,15,
Michigan,-32.83,2020-08-11,33,Yes,United States,No,-15918.589999999998,15,
Michigan,-30.69,2020-08-12,33,Yes,United States,No,-15918.589999999998,15,
Michigan,-33.51,2020-08-13,33,Yes,United States,No,-15918.589999999998,15,
Michigan,-31.71,2020-08-14,33,Yes,United States,No,-15918.589999999998,15,
Michigan,-31.28,2020-08-15,33,Yes,United States,No,-15918.589999999998,15,
Michigan,-26.07,2020-08-16,33,Yes,United States,No,-15918.589999999998,15,
Michigan,-30.47,2020-08-17,34,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.66,2020-08-18,34,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.73,2020-08-19,34,Yes,United States,No,-15918.589999999998,15,
Michigan,-31.35,2020-08-20,34,Yes,United States,No,-15918.589999999998,15,
Michigan,-31.03,2020-08-21,34,Yes,United States,No,-15918.589999999998,15,
Michigan,-29.0,2020-08-22,34,Yes,United States,No,-15918.589999999998,15,
Michigan,-27.29,2020-08-23,34,Yes,United States,No,-15918.589999999998,15,
Michigan,-19.66,2020-08-24,35,Yes,United States,No,-15918.589999999998,15,
Michigan,-26.57,2020-08-25,35,Yes,United States,No,-15918.589999999998,15,
Michigan,-26.6,2020-08-26,35,Yes,United States,No,-15918.589999999998,15,
Michigan,-25.84,2020-08-27,35,Yes,United States,No,-15918.589999999998,15,
Michigan,-24.05,2020-08-28,35,Yes,United States,No,-15918.589999999998,15,
Michigan,-15.88,2020-08-29,35,Yes,United States,No,-15918.589999999998,15,
Michigan,-40.08,2020-08-30,35,Yes,United States,No,-15918.589999999998,15,
Michigan,-22.2,2020-08-31,36,Yes,United States,No,-15918.589999999998,15,
Michigan,0.26,2020-09-01,36,Yes,United States,No,-15918.589999999998,15,
Michigan,-13.25,2020-09-02,36,Yes,United States,No,-15918.589999999998,15,
Michigan,-14.69,2020-09-03,36,Yes,United States,No,-15918.589999999998,15,
Michigan,-23.97,2020-09-04,36,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.14,2020-09-05,36,Yes,United States,No,-15918.589999999998,15,
Michigan,-3.17,2020-09-06,36,Yes,United States,No,-15918.589999999998,15,
Michigan,-9.02,2020-09-07,37,Yes,United States,No,-15918.589999999998,15,
Michigan,-50.72,2020-09-08,37,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.21,2020-09-09,37,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.48,2020-09-10,37,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.45,2020-09-11,37,Yes,United States,No,-15918.589999999998,15,
Michigan,-24.67,2020-09-12,37,Yes,United States,No,-15918.589999999998,15,
Michigan,-25.13,2020-09-13,37,Yes,United States,No,-15918.589999999998,15,
Michigan,-30.72,2020-09-14,38,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.36,2020-09-15,38,Yes,United States,No,-15918.589999999998,15,
Michigan,-24.35,2020-09-16,38,Yes,United States,No,-15918.589999999998,15,
Michigan,-30.08,2020-09-17,38,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.12,2020-09-18,38,Yes,United States,No,-15918.589999999998,15,
Michigan,-20.96,2020-09-19,38,Yes,United States,No,-15918.589999999998,15,
Michigan,-19.69,2020-09-20,38,Yes,United States,No,-15918.589999999998,15,
Michigan,-29.31,2020-09-21,39,Yes,United States,No,-15918.589999999998,15,
Michigan,-23.09,2020-09-22,39,Yes,United States,No,-15918.589999999998,15,
Michigan,-21.16,2020-09-23,39,Yes,United States,No,-15918.589999999998,15,
Michigan,-26.06,2020-09-24,39,Yes,United States,No,-15918.589999999998,15,
Michigan,-22.43,2020-09-25,39,Yes,United States,No,-15918.589999999998,15,Michigan Indian Day
Michigan,-24.66,2020-09-26,39,Yes,United States,No,-15918.589999999998,15,
Michigan,-19.05,2020-09-27,39,Yes,United States,No,-15918.589999999998,15,
Michigan,-34.92,2020-09-28,40,Yes,United States,No,-15918.589999999998,15,
Michigan,-27.88,2020-09-29,40,Yes,United States,No,-15918.589999999998,15,
Michigan,-26.53,2020-09-30,40,Yes,United States,No,-15918.589999999998,15,
Michigan,-31.44,2020-10-01,40,Yes,United States,No,-15918.589999999998,15,
Michigan,-36.0,2020-10-02,40,Yes,United States,No,-15918.589999999998,15,
Michigan,-31.41,2020-10-03,40,Yes,United States,No,-15918.589999999998,15,
Michigan,-33.61,2020-10-04,40,Yes,United States,No,-15918.589999999998,15,
Michigan,0.76,2020-10-05,41,Yes,United States,No,-15918.589999999998,15,
Michigan,-33.01,2020-10-06,41,Yes,United States,No,-15918.589999999998,15,
Michigan,-22.36,2020-10-07,41,Yes,United States,No,-15918.589999999998,15,
Michigan,-24.15,2020-10-08,41,Yes,United States,No,-15918.589999999998,15,
Michigan,-20.29,2020-10-09,41,Yes,United States,No,-15918.589999999998,15,
Michigan,-20.77,2020-10-10,41,Yes,United States,No,-15918.589999999998,15,
Michigan,-21.31,2020-10-11,41,Yes,United States,No,-15918.589999999998,15,
Michigan,-30.6,2020-10-12,42,Yes,United States,No,-15918.589999999998,15,Indigenous People's Day (Tentative Date)
Michigan,-26.36,2020-10-13,42,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.27,2020-10-14,42,Yes,United States,No,-15918.589999999998,15,
Michigan,-26.93,2020-10-15,42,Yes,United States,No,-15918.589999999998,15,
Michigan,-29.67,2020-10-16,42,Yes,United States,No,-15918.589999999998,15,
Michigan,-25.19,2020-10-17,42,Yes,United States,No,-15918.589999999998,15,
Michigan,-27.74,2020-10-18,42,Yes,United States,No,-15918.589999999998,15,
Michigan,-36.43,2020-10-19,43,Yes,United States,No,-15918.589999999998,15,
Michigan,-36.35,2020-10-20,43,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.36,2020-10-21,43,Yes,United States,No,-15918.589999999998,15,
Michigan,-36.13,2020-10-22,43,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.43,2020-10-23,43,Yes,United States,No,-15918.589999999998,15,
Michigan,-23.22,2020-10-24,43,Yes,United States,No,-15918.589999999998,15,
Michigan,-32.4,2020-10-25,43,Yes,United States,No,-15918.589999999998,15,
Michigan,-46.93,2020-10-26,44,Yes,United States,No,-15918.589999999998,15,
Michigan,-40.74,2020-10-27,44,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.2,2020-10-28,44,Yes,United States,No,-15918.589999999998,15,
Michigan,15.98,2020-10-29,44,Yes,United States,Yes,-15918.589999999998,15,
Michigan,-38.29,2020-10-30,44,Yes,United States,No,-15918.589999999998,15,
Michigan,-60.2,2020-10-31,44,Yes,United States,No,-15918.589999999998,15,
Michigan,-35.54,2020-11-01,44,Yes,United States,No,-15918.589999999998,15,
Michigan,-43.9,2020-11-02,45,Yes,United States,No,-15918.589999999998,15,
Michigan,-44.6,2020-11-03,45,Yes,United States,No,-15918.589999999998,15,
Michigan,-44.34,2020-11-04,45,Yes,United States,No,-15918.589999999998,15,
Michigan,-44.67,2020-11-05,45,Yes,United States,No,-15918.589999999998,15,
Michigan,-34.98,2020-11-06,45,Yes,United States,No,-15918.589999999998,15,
Michigan,-30.88,2020-11-07,45,Yes,United States,No,-15918.589999999998,15,
Michigan,-28.79,2020-11-08,45,Yes,United States,No,-15918.589999999998,15,
Michigan,-4.31,2020-11-09,46,Yes,United States,No,-15918.589999999998,15,
Michigan,-33.48,2020-11-10,46,Yes,United States,No,-15918.589999999998,15,
Michigan,-24.0,2020-11-11,46,Yes,United States,No,-15918.589999999998,15,
Michigan,-42.1,2020-11-12,46,Yes,United States,No,-15918.589999999998,15,
Michigan,-48.44,2020-11-13,46,Yes,United States,No,-15918.589999999998,15,
Michigan,-41.03,2020-11-14,46,Yes,United States,No,-15918.589999999998,15,
Michigan,-51.93,2020-11-15,46,Yes,United States,No,-15918.589999999998,15,
Michigan,-43.13,2020-11-16,47,Yes,United States,No,-15918.589999999998,15,
Michigan,-21.1,2020-11-17,47,Yes,United States,No,-15918.589999999998,15,
Michigan,-97.75,2020-11-18,47,Yes,United States,No,-15918.589999999998,15,
Michigan,-94.9,2020-11-19,47,Yes,United States,No,-15918.589999999998,15,
Michigan,-94.11,2020-11-20,47,Yes,United States,No,-15918.589999999998,15,
Michigan,-93.48,2020-11-21,47,Yes,United States,No,-15918.589999999998,15,
Michigan,-95.82,2020-11-22,47,Yes,United States,No,-15918.589999999998,15,
Michigan,-95.8,2020-11-23,48,Yes,United States,No,-15918.589999999998,15,
Michigan,-96.86,2020-11-24,48,Yes,United States,No,-15918.589999999998,15,
Michigan,-95.6,2020-11-25,48,Yes,United States,No,-15918.589999999998,15,
Michigan,-93.91,2020-11-26,48,Yes,United States,No,-15918.589999999998,15,
Michigan,-95.24,2020-11-27,48,Yes,United States,No,-15918.589999999998,15,
Michigan,-93.46,2020-11-28,48,Yes,United States,No,-15918.589999999998,15,
Michigan,-93.65,2020-11-29,48,Yes,United States,No,-15918.589999999998,15,
Michigan,-97.21,2020-11-30,49,Yes,United States,No,-15918.589999999998,15,
Michigan,-96.97,2020-12-01,49,Yes,United States,No,-15918.589999999998,15,
Michigan,-95.73,2020-12-02,49,Yes,United States,No,-15918.589999999998,15,
Michigan,-95.94,2020-12-03,49,Yes,United States,No,-15918.589999999998,15,
Minnesota,-11.0,2020-02-18,8,No,United States,No,-16353.28,20,
Minnesota,51.0,2020-02-19,8,No,United States,Yes,-16353.28,20,
Minnesota,-15.0,2020-02-20,8,No,United States,No,-16353.28,20,
Minnesota,-9.0,2020-02-21,8,No,United States,No,-16353.28,20,
Minnesota,17.0,2020-02-22,8,No,United States,No,-16353.28,20,
Minnesota,22.0,2020-02-23,8,No,United States,No,-16353.28,20,
Minnesota,2.0,2020-02-24,9,No,United States,No,-16353.28,20,
Minnesota,19.0,2020-02-25,9,No,United States,No,-16353.28,20,
Minnesota,-1.0,2020-02-26,9,No,United States,No,-16353.28,20,
Minnesota,7.0,2020-02-27,9,No,United States,No,-16353.28,20,
Minnesota,33.0,2020-02-28,9,No,United States,Yes,-16353.28,20,
Minnesota,1.0,2020-02-29,9,No,United States,No,-16353.28,20,
Minnesota,-1.0,2020-03-01,9,No,United States,No,-16353.28,20,
Minnesota,-9.0,2020-03-02,10,No,United States,No,-16353.28,20,
Minnesota,-2.0,2020-03-03,10,No,United States,No,-16353.28,20,
Minnesota,-3.0,2020-03-04,10,No,United States,No,-16353.28,20,
Minnesota,-17.0,2020-03-05,10,No,United States,No,-16353.28,20,
Minnesota,-12.0,2020-03-06,10,No,United States,No,-16353.28,20,
Minnesota,59.0,2020-03-07,10,No,United States,Yes,-16353.28,20,
Minnesota,13.0,2020-03-08,10,No,United States,No,-16353.28,20,
Minnesota,-17.0,2020-03-09,11,No,United States,No,-16353.28,20,
Minnesota,-12.0,2020-03-10,11,No,United States,No,-16353.28,20,
Minnesota,-18.0,2020-03-11,11,No,United States,No,-16353.28,20,
Minnesota,-24.0,2020-03-12,11,No,United States,No,-16353.28,20,
Minnesota,-30.0,2020-03-13,11,No,United States,No,-16353.28,20,
Minnesota,-43.0,2020-03-14,11,No,United States,No,-16353.28,20,
Minnesota,-51.0,2020-03-15,11,No,United States,No,-16353.28,20,
Minnesota,-72.0,2020-03-16,12,No,United States,No,-16353.28,20,
Minnesota,-98.0,2020-03-17,12,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-18,12,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-19,12,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-20,12,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-21,12,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-22,12,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-23,13,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-24,13,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-25,13,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-26,13,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-27,13,No,United States,No,-16353.28,20,First Day of Stay at Home Order
Minnesota,-100.0,2020-03-28,13,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-29,13,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-30,14,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-03-31,14,No,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-01,14,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-02,14,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-03,14,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-04,14,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-05,14,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-06,15,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-07,15,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-08,15,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-09,15,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-10,15,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-11,15,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-12,15,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-13,16,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-14,16,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-15,16,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-16,16,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-17,16,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-18,16,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-19,16,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-20,17,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-21,17,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-22,17,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-23,17,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-24,17,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-25,17,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-26,17,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-27,18,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-28,18,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-29,18,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-04-30,18,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-01,18,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-02,18,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-03,18,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-04,19,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-05,19,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-06,19,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-07,19,Yes,United States,No,-16353.28,20,
Minnesota,-100.0,2020-05-08,19,Yes,United States,No,-16353.28,20,
